CustomerID,Recency,Frequency,Monetary
903947,92,0.25,23750
231029,31,0.17,14166
612286,62,0.25,18750
822707,31,0.25,18750
1012602,62,0.25,18750
731191,92,0.25,18750
791718,31,0.25,21250
1013940,31,0.25,18750
682039,31,0.5,47500
919867,92,0.25,21250
208687,92,0.17,15833
164534,31,0.14,12142
350069,92,0.17,15833
788465,92,0.25,20000
1040524,92,0.33,31666
877441,31,0.25,18750
993627,31,0.25,23750
769725,92,0.25,18750
435823,62,0.2,23000
901417,31,0.25,26250
871103,31,0.25,21250
333692,31,0.17,12500
849008,62,0.25,23750
180971,92,0.14,10000
450709,92,0.2,15000
807174,31,0.25,12500
896631,31,0.25,26250
1037676,31,0.33,31666
265765,31,0.17,10000
921039,31,0.25,23750
506898,92,0.2,19000
422182,31,0.2,15000
824315,31,0.25,18750
321993,31,0.17,12500
663728,62,0.25,18750
243567,92,0.17,12500
795234,92,0.25,21250
319457,31,0.17,10000
1035022,92,0.25,18750
844715,62,0.25,18750
283380,92,0.17,14166
829221,31,0.25,23750
537179,31,0.2,15000
778751,31,0.25,21250
873889,92,0.25,22500
85008,31,0.14,20000
870444,31,0.5,37500
787446,31,0.5,37500
561250,31,0.4,30000
571147,92,0.2,15000
984700,31,0.25,18750
507543,92,0.2,27000
1034463,62,0.25,18750
626828,31,0.25,23750
834949,62,0.25,17500
962340,92,0.25,28750
791124,31,0.5,37500
393220,31,0.2,13000
351531,92,0.17,17500
438696,31,0.2,19000
1013428,31,0.25,18750
599441,31,0.2,15000
221366,62,0.17,15833
273801,31,0.17,12500
593142,92,0.2,15000
663218,31,0.25,18750
886912,92,0.25,23750
711516,31,0.25,18750
796066,62,0.25,2056
895480,92,0.25,23750
1015411,92,0.25,18750
1019972,92,0.25,23750
822661,62,0.25,18750
827406,31,0.5,37500
1026071,92,0.25,18750
631849,92,0.25,18750
747515,92,0.25,31250
1035351,31,0.25,18750
471623,62,0.2,15000
807802,92,0.25,21250
190275,92,0.17,12500
192599,62,0.17,14166
228433,31,0.17,14166
793214,92,0.25,21250
944369,31,0.25,18750
170720,92,0.14,15000
515266,62,0.2,21000
649138,62,0.25,17500
959335,31,0.25,18750
509730,31,0.2,19000
827396,92,0.25,18750
680676,92,0.25,18750
687068,62,0.25,23750
844525,62,0.25,18750
374770,92,0.2,19000
402628,92,0.2,19000
852121,92,0.25,23750
388015,31,0.2,17000
890680,62,0.25,22500
377001,92,0.2,17000
549626,62,0.2,15000
790677,92,0.25,26250
578981,92,0.2,15000
304936,31,0.33,25000
478718,31,0.2,19000
470617,62,0.2,15000
406059,92,0.2,13000
887924,31,0.25,23750
993559,31,0.25,23750
164064,31,0.14,10714
162498,31,0.29,28571
994516,31,0.25,23750
189076,62,0.17,12500
430206,31,0.2,13000
983508,31,0.5,37500
880038,92,0.25,18750
539272,31,0.2,14000
372828,92,0.2,17000
952236,31,0.75,73295
82445,92,0.14,15000
456825,31,0.4,58000
788224,31,0.25,18750
688884,62,0.25,18750
1003815,62,0.25,21250
259273,31,0.33,28333
1000376,31,0.25,18750
626864,62,0.25,21250
536167,92,0.2,14000
253518,62,0.17,14166
841211,92,0.25,18750
892019,31,0.25,21250
948335,62,0.25,12500
590898,62,0.2,10000
472951,31,0.2,15000
269454,31,0.33,28333
738388,92,0.25,17500
470389,31,0.4,30000
577324,62,0.2,14000
218485,62,0.17,10833
581718,92,0.2,17000
211726,92,0.17,14166
326303,92,0.17,12500
497633,92,0.2,13000
803750,92,0.5,64545
986477,62,0.25,12419
629305,62,0.25,18750
816539,62,0.25,17500
773192,62,0.25,18750
848824,31,0.25,18750
718771,92,0.25,31250
954025,62,0.25,18750
404203,31,0.2,15000
687584,31,0.25,18750
824863,19,0.25,13024
388325,62,0.2,15000
827067,92,0.25,18750
1029639,31,0.25,18750
274823,92,0.17,11666
616503,31,0.25,18750
847874,31,0.25,18750
207831,26,0.17,26515
760069,62,0.25,26250
764487,62,0.25,18750
680153,62,0.25,33750
741792,92,0.25,23750
907331,62,0.25,21250
334820,31,0.33,41666
590243,31,0.2,15000
900490,31,0.25,23750
907472,31,0.25,28750
340261,92,0.17,12500
542559,62,0.2,15000
325963,62,0.17,12500
668583,31,0.25,18750
763286,62,0.25,21250
752019,31,0.25,18750
796667,92,0.25,23750
907687,92,0.25,18750
591290,92,0.2,17000
531246,62,0.2,19000
745661,31,0.25,26250
859394,92,0.25,12458
598862,31,0.4,30000
90277,92,0.14,17857
807422,92,0.25,31250
234949,92,0.17,14166
840668,62,0.25,23750
835387,92,0.25,26250
755434,62,0.25,21250
584189,31,0.2,15000
748230,92,0.25,23750
634821,31,0.25,23750
512748,92,0.2,15000
676672,92,0.25,18750
758579,31,0.5,42500
769765,31,0.25,39772
508558,31,0.2,25000
736578,92,0.25,21250
392701,31,0.2,17000
669338,31,0.25,18750
972331,31,0.5,37500
677029,92,0.25,17500
1026702,62,0.25,23750
202071,92,0.17,12500
464289,92,0.2,21000
378638,92,0.2,15000
302319,62,0.17,12500
145638,92,0.14,15000
586563,31,0.2,19000
581635,62,0.2,14000
829044,92,0.25,18750
845757,92,0.25,21250
825054,31,0.5,79545
176393,31,0.14,11428
920840,92,0.25,18750
995319,31,0.25,18750
971846,31,0.75,88295
475087,31,0.2,15000
962062,62,0.25,23750
880026,92,0.25,18750
313010,62,0.17,15833
924617,62,0.25,23750
408780,31,0.4,28000
446037,62,0.2,21000
239997,92,0.17,14166
809061,31,0.25,23750
924375,62,0.25,18750
508599,62,0.2,15000
520271,62,0.2,19000
562127,31,0.4,34000
508011,62,0.2,15000
251557,31,0.17,26515
685324,31,0.5,37500
323307,31,0.33,25000
237778,92,0.17,17500
561889,31,0.2,15000
833957,31,0.25,28750
961042,31,0.5,47500
469737,92,0.2,21000
283324,31,0.17,19166
602518,31,0.2,19000
844580,31,0.25,18750
379598,92,0.2,17000
434342,31,0.2,21000
683504,31,0.25,23750
858745,92,0.25,26250
400759,31,0.2,17000
851378,31,0.5,37500
665744,92,0.25,33750
970042,92,0.25,18750
173790,62,0.29,23571
599831,92,0.2,19000
340015,92,0.17,15833
275728,62,0.17,15833
812205,92,0.25,17500
612482,92,0.25,26250
900932,31,0.5,35000
585270,92,0.2,16000
351071,31,0.33,31666
506792,62,0.2,17000
710156,62,0.25,18750
364612,92,0.2,17000
419212,31,0.4,30000
897707,92,0.25,17500
129482,31,0.14,12142
381341,31,0.4,30000
129669,31,0.29,21428
308370,31,0.17,14166
611442,62,0.25,18750
698546,31,0.25,21250
633653,62,0.25,39772
527787,31,0.2,15000
727514,92,0.25,21250
676809,92,0.25,23750
896023,62,0.25,23750
810117,92,0.25,26250
764650,92,0.25,5250
879672,31,0.5,25000
960498,31,0.5,37500
822184,92,0.25,23750
239006,31,0.17,15833
245642,92,0.17,14166
465048,92,0.2,15000
763955,62,0.25,39772
612261,92,0.25,18750
578158,62,0.2,14000
617164,62,0.25,23750
868486,92,0.25,18750
658621,92,0.25,18750
850916,92,0.25,23750
642788,62,0.25,21250
602765,31,0.2,19000
842284,31,0.5,42500
935175,62,0.25,31250
924005,31,0.25,23750
917354,92,0.25,18750
902490,31,0.25,33750
823802,31,0.25,21250
819646,92,0.25,12500
818344,31,0.25,39772
499338,92,0.2,23000
223938,31,0.17,17500
197001,92,0.17,17500
377192,62,0.2,16000
796968,31,0.25,23750
890066,31,0.25,26250
959006,62,0.25,18750
234644,31,0.17,12500
378861,31,0.4,39454
474009,31,0.4,34000
551592,92,0.2,19000
806221,31,0.5,52500
551791,92,0.2,19000
604161,92,0.2,14000
458324,62,0.2,23000
934991,62,0.25,18750
610580,31,0.25,18750
1007858,62,0.25,21250
1012981,31,0.25,39772
932083,62,0.25,23750
825390,31,0.25,18750
873475,31,0.25,26250
449534,62,0.2,15000
748047,31,0.5,35000
870698,92,0.25,23750
596132,92,0.2,17000
1005035,31,0.5,37500
610976,31,0.25,23750
1026822,31,0.25,23750
893009,31,0.25,18750
294275,92,0.17,12500
987852,92,0.25,17500
974052,92,0.25,18750
958996,31,0.5,57500
437821,62,0.2,17000
1020347,31,0.25,18750
966553,31,0.25,18750
351474,92,0.17,17500
413321,62,0.2,23000
228760,31,0.17,14166
883376,92,0.25,17500
871233,31,0.25,31250
529054,31,0.2,19000
741661,31,0.25,17500
610091,92,0.25,18750
943224,31,0.25,28750
929119,31,0.25,18750
803074,92,0.25,18750
604508,62,0.2,17000
780652,31,0.25,21250
432817,31,0.4,38000
740528,92,0.25,18750
417305,92,0.2,15000
415826,31,0.2,12000
466306,92,0.2,15000
427402,92,0.2,15000
652601,31,0.5,47500
991573,62,0.25,23750
897911,31,0.25,18750
620817,31,0.5,37500
983148,62,0.25,18750
436608,92,0.2,15000
268158,92,0.17,12500
638002,62,0.25,18750
574985,31,0.2,31818
344975,92,0.17,14166
964177,31,0.5,35000
954194,92,0.25,18750
942958,62,0.25,18750
602469,92,0.2,15000
372357,31,0.2,8225
1031802,62,0.25,18750
633640,92,0.25,18750
840883,92,0.25,21250
531102,92,0.2,15000
854266,62,0.25,23750
627095,62,0.25,23750
982725,62,0.25,23750
955866,62,0.25,17500
766674,62,0.25,21250
968124,92,0.25,23750
764431,31,0.25,21250
789402,62,0.25,21250
986537,31,0.25,18750
497774,62,0.2,21000
821109,92,0.25,31250
641366,92,0.25,26250
753205,92,0.25,26250
969553,31,0.25,18750
533412,31,0.4,46000
824038,31,0.25,18750
999480,31,0.5,37500
248311,92,0.17,20000
423397,31,0.2,17000
739580,31,0.25,26250
322630,31,0.17,17500
137489,31,0.29,27142
708828,92,0.25,26250
602521,31,0.2,15000
550177,31,0.2,15000
889582,31,0.5,79545
688293,62,0.25,12500
670549,31,0.25,18750
990117,62,0.25,18750
79177,92,0.14,20714
601869,31,0.2,23000
898171,31,0.25,28750
617328,31,0.5,37500
908239,92,0.25,27500
619281,31,0.25,23750
864391,31,0.25,18750
391367,62,0.2,20000
261868,31,0.17,12500
314683,31,0.33,41666
1021073,62,0.25,17500
982140,62,0.25,18750
297664,31,0.17,24166
511468,92,0.2,19000
267306,62,0.17,14166
383830,31,0.2,17000
444974,62,0.2,15000
809676,92,0.25,23750
905556,31,0.25,23750
326342,62,0.17,12500
356130,62,0.17,19166
771189,31,0.25,26250
587474,92,0.2,19000
830421,62,0.25,23750
1023126,92,0.25,23750
203909,92,0.17,15833
909007,31,0.25,18750
963936,31,0.25,21250
921463,92,0.25,18750
1038649,31,0.33,25000
756523,51,0.25,11290
981605,62,0.25,18750
337719,31,0.17,19166
351042,31,0.17,15833
696902,31,0.25,17500
950118,92,0.25,26250
753415,31,0.25,21250
102638,92,0.14,13571
757007,92,0.25,21250
862134,92,0.25,28750
222251,62,0.17,26515
841245,31,0.25,21250
896495,62,0.25,21250
818155,92,0.25,23750
416717,92,0.2,15000
1025052,92,0.25,18750
508094,62,0.2,22000
548945,31,0.2,15000
1047157,62,0.33,25000
479576,62,0.2,23000
1042737,31,0.33,25000
722932,92,0.25,21250
461516,92,0.2,18000
483071,62,0.2,21000
1023271,62,0.25,23750
825145,31,0.5,82500
859800,92,0.25,21250
424764,92,0.2,19000
1035222,31,0.25,18750
829123,92,0.25,18750
1047974,31,0.33,31666
85650,31,0.14,12142
905867,62,0.25,21250
329149,62,0.17,14166
539595,92,0.2,23000
758983,31,0.5,47500
157849,31,0.29,21428
216770,31,0.33,29166
446321,92,0.2,17000
802706,62,0.25,18750
630461,92,0.25,18750
900621,92,0.25,18750
901595,92,0.25,18750
969988,92,0.25,17500
315045,92,0.17,15833
172347,31,0.14,12142
598675,31,0.2,23000
616342,62,0.25,18750
248384,92,0.17,15833
87317,62,0.29,23571
541120,62,0.2,27000
741656,92,0.25,17500
711259,62,0.25,31250
995395,92,0.25,23750
472853,62,0.2,19000
998020,31,0.25,18750
405827,92,0.2,14000
1013197,62,0.25,23750
477728,92,0.2,15000
411148,31,0.2,19818
687473,31,0.25,18750
761539,62,0.25,20000
631359,62,0.25,39772
759833,31,0.5,42500
325063,31,0.33,35000
966272,31,0.5,37500
237143,31,0.17,14166
529712,31,0.2,21000
228909,31,0.33,25000
389746,31,0.2,14000
534541,92,0.2,15000
425944,31,0.2,14000
202151,31,0.33,25000
750891,92,0.25,23750
992717,62,0.25,18750
290217,92,0.17,12500
356743,31,0.33,29166
517840,62,0.2,15000
409954,31,0.2,18000
853913,31,0.25,26250
452993,62,0.2,15000
515001,31,0.2,15000
803243,62,0.25,28750
902945,92,0.25,26250
875715,31,0.25,21250
392436,31,0.4,34000
832799,92,0.25,21250
941778,92,0.25,18750
874328,31,0.5,37500
914053,31,0.25,23750
731466,62,0.25,18750
611357,92,0.25,18750
441687,31,0.4,30000
851121,92,0.25,18750
700725,92,0.25,18750
837133,62,0.25,18750
776078,92,0.25,23750
1035946,31,0.25,23750
398227,31,0.2,19000
427416,31,0.2,17000
831206,31,0.25,18750
1019346,62,0.25,18750
470147,62,0.2,19000
635779,31,0.25,23750
261104,31,0.33,35000
353306,62,0.17,20833
793027,31,0.25,26250
793157,92,0.25,21250
92455,92,0.14,13571
698480,31,0.25,7500
685606,31,0.5,22379
766635,62,0.25,25000
811445,62,0.25,18750
263728,92,0.17,12500
749178,31,0.25,18750
439601,92,0.2,14000
883036,31,0.25,18750
950062,62,0.25,31250
399841,92,0.2,15000
840594,31,0.25,26250
972656,62,0.25,23750
274287,31,0.17,15833
753411,62,0.25,26250
825809,31,0.25,21250
793851,31,0.5,42500
934429,31,0.25,18750
994655,92,0.25,17500
837924,92,0.25,22500
917468,31,0.25,18750
392209,62,0.2,15000
524110,92,0.2,19000
888474,31,0.25,23750
178275,92,0.14,23571
234182,31,0.17,20833
176140,31,0.14,16428
494716,31,0.4,30000
700737,92,0.25,21250
221436,31,0.33,40681
955232,92,0.25,18750
782246,92,0.25,5000
402655,92,0.2,17000
636055,62,0.25,18750
1022503,31,0.25,18750
87110,92,0.14,20714
287674,92,0.17,14166
865224,62,0.25,36250
966711,62,0.25,28750
971594,31,0.25,23750
312667,31,0.33,25000
775204,92,0.25,17500
437358,92,0.2,19000
152239,92,0.14,12142
785875,31,0.25,26250
612709,92,0.25,18750
594448,31,0.2,19000
147804,62,0.14,13571
436266,92,0.2,19000
815044,31,0.5,47500
995144,92,0.25,23750
1016396,92,0.25,26250
563256,62,0.2,15000
630275,92,0.25,17500
879487,31,0.25,23750
246078,92,0.17,17500
677282,92,0.25,23750
684817,62,0.25,18750
916539,31,0.25,16250
954670,62,0.25,18750
331573,92,0.17,12500
787537,92,0.25,18750
841722,31,0.25,23750
141269,62,0.14,22727
900984,31,0.75,102272
665304,62,0.25,18750
963179,92,0.25,26250
314462,31,0.17,12500
225424,31,0.17,14166
253085,62,0.17,17500
938921,92,0.25,23750
382728,92,0.2,14000
747448,31,0.25,26250
983544,92,0.25,17500
156119,92,0.14,10714
712106,31,0.5,42500
516486,31,0.4,50000
688657,92,0.25,22500
783846,31,0.25,21250
174651,92,0.14,10000
298529,92,0.17,15833
606526,31,0.2,15000
837265,62,0.25,26250
930214,92,0.25,18750
464598,12,0.6,43000
543390,92,0.2,21000
262773,31,0.17,12500
599196,92,0.2,19000
290238,31,0.17,12500
530302,31,0.2,6000
316218,62,0.17,17500
597221,62,0.2,15000
941727,31,0.25,23750
838993,31,0.5,37500
1034367,92,0.25,23750
661735,92,0.25,23750
213105,92,0.17,19166
303264,62,0.17,12500
915109,92,0.25,26250
227734,31,0.17,17500
456288,31,0.2,17000
509876,62,0.2,13000
585715,31,0.2,19000
276876,31,0.33,25000
844185,31,0.25,18750
912517,31,0.25,26250
845454,92,0.25,18750
909433,31,0.25,23750
357179,62,0.17,14166
888757,31,0.5,42500
1009787,92,0.25,18750
792767,31,0.5,42500
180727,31,0.14,17857
454224,31,0.2,14000
472629,92,0.2,15000
618184,92,0.25,17500
272944,62,0.17,15833
503887,31,0.2,31818
260412,92,0.17,17500
662947,92,0.25,17500
537998,92,0.2,15000
984878,31,0.25,23750
448097,31,0.2,15000
663161,92,0.25,18750
195780,62,0.33,42348
348424,92,0.17,12500
717940,31,0.5,42500
869059,92,0.25,26250
655501,92,0.25,18750
920655,92,0.25,23750
280412,92,0.17,17500
306845,31,0.17,12500
874305,92,0.25,23750
343810,92,0.17,12500
503377,92,0.2,19000
516397,31,0.2,19000
593741,31,0.2,15000
881723,92,0.25,18750
950202,62,0.25,23750
502205,62,0.2,15000
510931,31,0.2,21000
634785,31,0.25,18750
254208,31,0.17,14166
604380,92,0.2,17000
147153,92,0.14,15000
147614,92,0.14,18181
397749,31,0.2,19000
922283,62,0.25,23750
706350,92,0.25,26250
835405,62,0.25,18750
343294,62,0.17,21212
600081,92,0.2,19000
619126,31,0.75,73295
277990,62,0.17,12500
713950,31,0.5,37500
402674,62,0.2,14000
377128,31,0.2,18000
593043,92,0.2,19000
795536,62,0.25,18750
481558,92,0.2,14000
775703,92,0.25,20000
228405,62,0.17,12500
920555,31,0.25,18750
626884,92,0.25,35795
878071,92,0.25,23750
774647,92,0.25,21250
621149,62,0.25,23750
960735,31,0.25,18750
454064,31,0.2,17000
312851,31,0.33,28333
996710,31,0.25,23750
529027,31,0.2,15000
301781,92,0.17,20833
397191,31,0.4,22225
621850,62,0.25,18750
739046,92,0.25,28750
528704,31,0.4,32000
571536,92,0.2,15000
966331,62,0.25,23750
986082,31,0.25,23750
649426,31,0.25,18750
861758,92,0.25,28750
760763,92,0.25,7500
736835,92,0.25,18750
954269,92,0.25,17500
999034,92,0.25,18750
284955,92,0.17,14166
92322,31,0.14,11428
272668,92,0.17,20833
1046014,31,0.67,53333
296325,92,0.17,20000
796809,31,0.25,31250
923693,31,0.25,18750
822896,62,0.25,23750
1043959,31,0.67,50000
389042,92,0.2,16000
635391,92,0.25,18750
528082,31,0.2,15000
1036305,92,0.33,25000
418646,31,0.2,15000
743793,92,0.25,18750
730821,92,0.25,18750
932810,31,0.25,18750
149574,62,0.14,15714
797410,62,0.25,23750
231889,62,0.17,14166
502969,62,0.2,31818
940256,92,0.25,23750
294211,31,0.17,5000
897562,62,0.25,21250
322699,31,0.17,12500
747478,92,0.25,21250
894601,92,0.25,18750
165646,31,0.14,12142
735567,31,0.25,18750
779816,31,0.25,18750
818026,62,0.25,18750
904285,31,0.25,18750
1034845,92,0.25,28750
399875,31,0.2,31818
983019,92,0.25,35795
677489,62,0.25,5000
728544,92,0.25,23750
320747,62,0.17,12500
366142,62,0.2,15000
689191,31,0.25,23750
964694,31,0.25,26250
703983,92,0.25,18750
524973,31,0.2,15000
603284,92,0.2,21000
971206,31,0.25,17500
142033,31,0.14,13571
91264,31,0.14,15000
714227,62,0.25,18750
309509,31,0.33,25000
506236,31,0.4,21000
908659,62,0.25,17500
243297,92,0.17,17500
324248,31,0.33,28333
1039912,92,0.33,31666
867893,31,0.25,18750
922209,92,0.25,18750
317302,92,0.17,12500
745671,31,0.25,21250
838944,92,0.25,28750
431600,92,0.2,15000
709176,31,0.25,21250
522591,31,0.2,19000
961002,92,0.25,18750
667956,92,0.25,18750
707396,31,0.5,42500
91210,31,0.14,22727
401909,31,0.2,17000
663308,31,0.25,23750
691013,31,0.25,23750
673187,62,0.25,23750
809422,7,0.5,25201
1034072,31,0.25,18750
920800,92,0.25,18750
944281,62,0.25,18750
170788,62,0.14,10714
358868,92,0.17,14166
585779,92,0.2,18000
587508,31,0.2,31818
617824,31,0.5,37500
536753,31,0.4,34000
921070,31,0.5,37500
606286,31,0.2,19000
653005,62,0.25,23750
96429,92,0.14,13571
807612,31,0.5,52500
342119,92,0.17,23863
1001173,92,0.25,22500
329497,31,0.17,17500
491369,31,0.2,19000
567413,31,0.2,15000
605808,62,0.2,15000
767742,31,0.25,26250
528079,62,0.2,9193
469368,31,0.2,15000
232304,92,0.17,15833
254415,92,0.17,14166
505330,92,0.2,15000
864839,62,0.25,21250
268670,62,0.17,20833
534968,92,0.2,19000
425801,62,0.2,14000
986570,92,0.25,18750
475950,31,0.4,30000
718928,31,0.25,23750
850476,92,0.25,23750
497510,31,0.2,23000
578313,31,0.4,38000
544465,92,0.2,23000
649977,62,0.25,17500
820056,31,0.25,26250
783107,62,0.25,23750
724444,31,0.5,61022
766296,31,0.5,37500
914512,31,0.5,37500
460851,92,0.2,14000
411911,31,0.2,14000
606267,62,0.2,15000
920381,62,0.25,18750
85327,31,0.29,38571
616637,62,0.25,23750
245459,92,0.17,17500
863646,62,0.25,18750
1032956,31,0.25,18750
468325,92,0.2,15000
517256,92,0.2,21000
994747,31,0.25,18750
212809,92,0.17,14166
418863,92,0.2,15000
263999,31,0.17,14166
614616,62,0.25,31818
424609,62,0.4,33000
590401,62,0.2,15000
922503,62,0.25,18750
843932,62,0.25,17500
376407,31,0.2,18000
774639,62,0.25,26250
943918,31,0.25,23750
1026541,31,0.25,17500
216123,62,0.33,25833
763001,92,0.25,21250
990925,31,0.5,50000
806528,62,0.25,18750
906494,31,0.25,15000
471409,92,0.2,17000
798519,92,0.25,18750
957576,92,0.25,18750
961016,92,0.25,18750
810416,31,0.25,18750
192486,92,0.17,12500
972324,31,0.25,18750
278122,31,0.33,28333
187446,31,0.17,14166
608993,31,0.4,31000
705791,62,0.25,26250
456127,92,0.2,23000
784232,31,0.5,40000
1032778,92,0.25,18750
985008,62,0.25,23750
385079,62,0.2,14000
619555,92,0.25,18750
884152,31,0.25,23750
980374,31,0.25,23750
399453,62,0.2,14000
593141,62,0.2,19000
654558,31,0.25,23750
909579,12,0.5,25524
730508,92,0.25,31250
987075,92,0.25,18750
872309,62,0.25,18750
712660,92,0.25,18750
703225,31,0.25,31250
933679,31,0.5,37500
475883,62,0.2,19000
332681,62,0.17,18333
882636,62,0.25,36250
901094,31,0.25,28750
790681,92,0.25,18750
1006289,31,0.25,18750
680689,92,0.25,23750
927305,31,0.5,47500
620848,92,0.25,18750
737160,62,0.25,26250
1048240,31,0.33,31666
972003,68,0.25,8750
605623,92,0.2,15000
924780,92,0.25,18750
875399,92,0.25,23750
406471,31,0.4,58000
1034709,31,0.5,47500
89649,31,0.43,58441
491913,62,0.2,17000
907449,62,0.25,31250
217964,92,0.17,17500
925349,62,0.25,26250
998266,92,0.25,23750
458816,62,0.2,15000
627115,62,0.25,18750
1036295,92,0.33,25000
414156,31,0.4,28000
1030168,31,0.25,17500
754254,31,0.25,17500
956200,62,0.25,23750
1003846,92,0.25,18750
748893,92,0.25,23750
964775,62,0.25,18750
400201,92,0.2,14000
602790,31,0.2,15000
577451,31,0.2,19000
649052,31,0.5,47500
300342,92,0.17,12500
940351,92,0.25,17500
345891,31,0.33,25000
512992,92,0.2,21000
986927,92,0.25,18750
707741,62,0.5,62045
288998,62,0.17,8333
838213,31,0.25,26250
388200,31,0.2,17000
378758,92,0.2,15000
893885,92,0.25,21250
806668,62,0.25,18750
956552,92,0.25,18750
254083,62,0.17,12500
436923,62,0.2,17000
714430,31,0.5,52500
271548,62,0.17,14166
128215,31,0.14,15000
912802,31,0.25,25484
866569,29,0.25,22217
641835,31,0.5,37701
406535,62,0.2,19000
197124,92,0.17,14166
668944,31,0.25,18750
566807,92,0.2,15000
992348,62,0.25,23750
272557,62,0.17,16515
237994,92,0.17,14166
736848,31,0.25,21250
715842,92,0.25,17500
284790,62,0.17,20833
735869,62,0.25,18750
79050,92,0.14,13571
761727,31,0.25,36250
523331,31,0.4,30000
692587,92,0.25,21250
334553,92,0.17,12500
470526,92,0.2,14000
287007,92,0.17,12500
447693,31,0.4,38000
646950,92,0.25,18750
648088,31,0.25,23750
926931,92,0.25,18750
963806,31,0.25,26250
987518,62,0.25,18750
320465,62,0.17,13333
626124,31,0.25,23750
516058,31,0.2,19000
961237,92,0.25,18750
474582,31,0.2,17000
517007,92,0.2,21000
764129,31,0.25,18750
394008,31,0.2,14000
1023909,31,0.25,17500
187103,31,0.17,27500
687143,62,0.25,19919
339342,62,0.17,12500
624501,92,0.25,26250
897794,62,0.25,26250
168055,92,0.14,15000
947079,62,0.25,23750
929570,92,0.25,17500
815404,62,0.25,17500
990594,92,0.25,23750
246181,92,0.17,8333
625343,31,0.25,18750
376595,31,0.2,18000
924155,62,0.25,22500
589174,31,0.4,30000
494443,62,0.2,15000
186603,62,0.17,12500
430431,92,0.2,13000
83200,31,0.14,7142
166249,92,0.14,10714
996577,92,0.25,17500
302551,31,0.17,17500
520940,62,0.2,15000
635434,31,0.25,18750
618352,62,0.25,28750
747179,92,0.25,26250
1006724,92,0.25,18750
360399,31,0.33,28333
677403,92,0.25,23750
473367,31,0.2,15000
427788,62,0.2,15000
591766,92,0.2,28636
939785,62,0.25,23750
840459,92,0.25,31818
962633,62,0.25,18750
737105,92,0.25,21250
893056,92,0.25,23750
398708,92,0.2,21000
639757,31,0.25,18750
739642,92,0.25,18750
888384,92,0.25,18750
699034,31,0.25,26250
1017053,62,0.25,18750
194372,92,0.17,17500
323736,31,0.17,14166
97580,31,0.14,23571
722862,31,0.25,18750
511321,62,0.2,21000
190055,31,0.17,12500
612377,92,0.25,23750
409621,31,0.2,19000
1021847,31,0.25,17500
590862,62,0.2,19000
897000,31,0.25,23750
942503,31,0.25,23750
741987,92,0.25,28750
481397,31,0.2,21000
708773,31,0.25,23750
1021415,62,0.25,18750
306879,92,0.17,15833
365891,92,0.2,17000
492816,31,0.4,30000
191980,92,0.17,17500
831142,92,0.25,23750
917795,62,0.25,18750
154220,92,0.14,15000
690994,31,0.25,23750
853909,62,0.25,23750
480004,31,0.4,30000
1004450,31,0.25,18750
902601,31,0.25,18750
928862,92,0.25,18750
256535,31,0.17,12500
869921,31,0.5,42500
866825,31,0.5,37500
401792,92,0.2,17000
1006256,92,0.25,18750
663661,92,0.25,17500
257225,31,0.17,17500
912527,92,0.25,18750
1006521,62,0.25,18750
668693,92,0.25,17500
846912,62,0.25,18750
552418,31,0.2,19000
199751,62,0.17,17500
349685,92,0.17,10833
970077,92,0.25,17500
464936,31,0.2,18000
368141,92,0.2,12000
641974,92,0.25,23750
620642,92,0.25,23750
800328,31,0.5,82500
950537,92,0.25,18750
894098,92,0.25,12500
988956,92,0.25,18750
483121,31,0.2,14000
265853,92,0.17,17500
601208,92,0.2,15000
943133,62,0.25,18750
253960,92,0.17,14166
675358,31,0.5,37500
980680,62,0.25,28750
821691,62,0.25,21250
287050,31,0.17,14166
565210,31,0.4,30000
920680,31,0.25,18750
654717,31,0.25,12258
781430,62,0.25,39772
612162,92,0.25,18750
452219,31,0.2,15000
996418,62,0.25,18750
408863,92,0.2,17000
1042401,92,0.33,31666
665949,31,0.25,21250
815366,31,0.5,42500
751124,31,0.25,39772
739705,62,0.25,18750
802720,62,0.25,23750
1026548,31,0.25,26250
741522,62,0.25,21250
915011,31,0.5,37500
716650,62,0.25,18750
171040,31,0.29,24285
331061,31,0.17,14166
804078,31,0.5,62500
796276,92,0.25,21250
799005,92,0.25,26250
850258,31,0.25,21250
483962,92,0.2,17000
169249,31,0.14,10714
593334,92,0.2,14000
688596,92,0.25,1250
659093,92,0.25,23750
867644,31,0.25,23750
973702,62,0.25,18750
880702,92,0.25,18750
811345,31,0.5,52272
999516,92,0.25,18750
276802,92,0.17,15833
1043758,31,0.67,50000
690365,31,0.5,22500
471448,31,0.2,21000
844598,92,0.25,18750
258814,92,0.17,20833
550442,92,0.2,19000
588004,31,0.2,19000
1046901,92,0.33,25000
729940,92,0.25,17500
330315,92,0.17,14166
766598,31,0.25,17500
527536,31,0.6,55454
375883,62,0.2,17000
451963,62,0.2,10000
904940,31,0.5,47500
549111,31,0.2,15000
714857,62,0.25,21250
333963,31,0.33,28333
455263,31,0.2,15000
480011,31,0.2,19000
555411,31,0.2,19000
730408,92,0.25,21250
1011585,31,0.25,18750
1034312,31,0.25,17500
163681,62,0.14,10000
913046,31,0.25,17500
574865,92,0.2,19000
704483,62,0.25,26250
976617,31,0.25,23750
